movieId,title,genres_x,id,type,description,release_year,age_certification,runtime,genres_y,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
1619,Seven Years in Tibet,Adventure|Drama|War,tm191772,MOVIE,"Austrian mountaineer, Heinrich Harrer journeys to the Himalayas without his family to head an expedition in 1939. But when World War II breaks out, the arrogant Harrer falls into Allied forces' hands as a prisoner of war. He escapes with a fellow detainee and makes his way to Llaso, Tibet, where he meets the 14-year-old Dalai Lama, whose friendship ultimately transforms his outlook on life.",1997,PG-13,136,"['action', 'drama', 'history', 'war']",['US'],,tt0120102,7.1,142903.0,13.766,7.2
1627,U Turn,Crime|Drama|Mystery,tm246485,MOVIE,A journalist who intents to write an article on traffic rule breakers gets dragged into a whirlpool of murder cases and deception.,2016,R,121,"['horror', 'thriller', 'crime', 'drama']",['IN'],,tt5559394,7.5,3310.0,2.982,6.8
1653,Gattaca,Drama|Sci-Fi|Thriller,tm192405,MOVIE,"In a future society in the era of indefinite eugenics, humans are set on a life course depending on their DNA. Young Vincent Freeman is born with a condition that would prevent him from space travel, yet is determined to infiltrate the GATTACA space program.",1997,PG-13,106,"['scifi', 'thriller', 'romance', 'drama']",['US'],,tt0119177,7.8,300701.0,17.789,7.553
1673,Boogie Nights,Drama,tm191013,MOVIE,"Set in 1977, back when sex was safe, pleasure was a business and business was booming, idealistic porn producer Jack Horner aspires to elevate his craft to an art form. Horner discovers Eddie Adams, a hot young talent working as a busboy in a nightclub, and welcomes him into the extended family of movie-makers, misfits and hangers-on that are always around. Adams' rise from nobody to a celebrity adult entertainer is meteoric, and soon the whole world seems to know his porn alter ego, ""Dirk Diggler"". Now, when disco and drugs are in vogue, fashion is in flux and the party never seems to stop, Adams' dreams of turning sex into stardom are about to collide with cold, hard reality.",1997,R,156,['drama'],['US'],,tt0118749,7.9,261563.0,20.436,7.6
1676,Starship Troopers,Action|Sci-Fi,tm192037,MOVIE,"Set in the future, the story follows a young soldier named Johnny Rico and his exploits in the Mobile Infantry. Rico's military career progresses from recruit to non-commissioned officer and finally to officer against the backdrop of an interstellar war between mankind and an arachnoid species known as ""the Bugs"".",1997,R,129,"['scifi', 'action', 'thriller']",['US'],,tt0120201,7.3,291452.0,29.5,6.993
1721,Titanic,Drama|Romance,tm191110,MOVIE,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.",1997,PG-13,194,"['drama', 'romance']",['US'],,tt0120338,7.9,1146825.0,155.683,7.878
3404,Titanic,Action|Drama,tm191110,MOVIE,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.",1997,PG-13,194,"['drama', 'romance']",['US'],,tt0120338,7.9,1146825.0,155.683,7.878
118916,Titanic,Action|Drama|Romance,tm191110,MOVIE,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.",1997,PG-13,194,"['drama', 'romance']",['US'],,tt0120338,7.9,1146825.0,155.683,7.878
181653,Titanic,Action|Drama,tm191110,MOVIE,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.",1997,PG-13,194,"['drama', 'romance']",['US'],,tt0120338,7.9,1146825.0,155.683,7.878
1792,U.S. Marshals,Action|Crime|Thriller,tm65686,MOVIE,"U.S. Marshal Sam Gerard is accompanying a plane load of convicts from Chicago to New York. The plane crashes spectacularly, and Mark Sheridan escapes. But when Diplomatic Security Agent John Royce is assigned to help Gerard recapture Sheridan, it becomes clear that Sheridan is more than just another murderer.",1998,PG-13,131,"['thriller', 'crime', 'action']",['US'],,tt0120873,6.5,105286.0,24.205,6.5
1798,Hush,Thriller,tm239676,MOVIE,A deaf woman is stalked by a psychotic killer in her secluded home.,2016,R,82,"['horror', 'thriller']",['US'],,tt5022702,6.6,123667.0,20.608,6.7
81014,Hush,Horror|Thriller,tm239676,MOVIE,A deaf woman is stalked by a psychotic killer in her secluded home.,2016,R,82,"['horror', 'thriller']",['US'],,tt5022702,6.6,123667.0,20.608,6.7
133375,Hush,Thriller,tm239676,MOVIE,A deaf woman is stalked by a psychotic killer in her secluded home.,2016,R,82,"['horror', 'thriller']",['US'],,tt5022702,6.6,123667.0,20.608,6.7
156726,Hush,Thriller,tm239676,MOVIE,A deaf woman is stalked by a psychotic killer in her secluded home.,2016,R,82,"['horror', 'thriller']",['US'],,tt5022702,6.6,123667.0,20.608,6.7
1815,Eden,Drama,ts246178,SHOW,"Thousands of years in the future, a city known as ""Eden 3"" is inhabited solely by robots whose former masters vanished a long time ago. On a routine assignment, two farming robots accidentally awaken a human baby girl from stasis questioning all they were taught to believe -- that humans were nothing more than a forbidden ancient myth. Together, the two robots secretly raise the child in a safe haven outside Eden.",2021,TV-PG,25,"['animation', 'drama', 'scifi', 'reality', 'family', 'fantasy', 'action']",['JP'],1.0,tt10545250,6.6,1159.0,11.578,7.0
103203,Eden,Crime|Drama,ts246178,SHOW,"Thousands of years in the future, a city known as ""Eden 3"" is inhabited solely by robots whose former masters vanished a long time ago. On a routine assignment, two farming robots accidentally awaken a human baby girl from stasis questioning all they were taught to believe -- that humans were nothing more than a forbidden ancient myth. Together, the two robots secretly raise the child in a safe haven outside Eden.",2021,TV-PG,25,"['animation', 'drama', 'scifi', 'reality', 'family', 'fantasy', 'action']",['JP'],1.0,tt10545250,6.6,1159.0,11.578,7.0
127184,Eden,Drama,ts246178,SHOW,"Thousands of years in the future, a city known as ""Eden 3"" is inhabited solely by robots whose former masters vanished a long time ago. On a routine assignment, two farming robots accidentally awaken a human baby girl from stasis questioning all they were taught to believe -- that humans were nothing more than a forbidden ancient myth. Together, the two robots secretly raise the child in a safe haven outside Eden.",2021,TV-PG,25,"['animation', 'drama', 'scifi', 'reality', 'family', 'fantasy', 'action']",['JP'],1.0,tt10545250,6.6,1159.0,11.578,7.0
143703,Eden,Drama|Thriller,ts246178,SHOW,"Thousands of years in the future, a city known as ""Eden 3"" is inhabited solely by robots whose former masters vanished a long time ago. On a routine assignment, two farming robots accidentally awaken a human baby girl from stasis questioning all they were taught to believe -- that humans were nothing more than a forbidden ancient myth. Together, the two robots secretly raise the child in a safe haven outside Eden.",2021,TV-PG,25,"['animation', 'drama', 'scifi', 'reality', 'family', 'fantasy', 'action']",['JP'],1.0,tt10545250,6.6,1159.0,11.578,7.0
1825,The Players Club,Comedy|Drama,tm49839,MOVIE,"Single mother Diana struggles to provide for her child and pay for her college education. When she meets two dancers from a nearby gentlemen's club, Diana's convinced there's fast money to be made stripping.",1998,R,104,"['comedy', 'drama']",['US'],,tt0119905,5.9,6676.0,9.25,6.3
1831,Lost in Space,Action|Adventure|Sci-Fi,ts77398,SHOW,"After crash-landing on an alien planet, the Robinson family fights against all odds to survive and escape. But they're surrounded by hidden dangers.",2018,TV-PG,49,"['drama', 'scifi', 'action', 'thriller', 'family']",['US'],3.0,tt5232792,7.3,98084.0,55.052,7.654
1869,Black Dog,Action|Thriller,ts222606,SHOW,"Ko Ha-Neul dreamed of becoming a teacher, due to a teacher who helped her when she was young. Ko Ha-Neul now begins work as a temporary teacher at a private high school. While working there, she interacts with many people, including teachers Park Sung-Soon and Do Yeon-Woo. Both of whom are dedicated to their teaching jobs. Meanwhile, Ko Ha-Neul faces different problems at the school. As she works through those problems, Ko Ha-Neul grows as a person and a teacher.",2019,TV-14,80,"['drama', 'action']",['KR'],1.0,tt11377920,7.6,176.0,5.171,9.1
1956,Ordinary People,Drama,tm244842,MOVIE,"Ordinary People is a family portrait of Jane, 16, and her boyfriend, Aries, who live on their own in the chaotic streets of Manila. Surviving as pickpockets, the lives of the young couple change when they suddenly become teenage parents. But not even a month into parenthood, their child is stolen from them. In order to retrieve the child, the young couple is forced to take desperate measures.",2016,,107,['drama'],['PH'],,tt5891626,7.3,516.0,2.117,6.3
1974,Friday the 13th,Horror|Mystery|Thriller,tm141390,MOVIE,A group of young adults visit a boarded up campsite named Crystal Lake where they soon encounter the mysterious Jason Voorhees and his deadly intentions.,2009,R,97,"['horror', 'thriller']",['US'],,tt0758746,5.5,106970.0,45.551,5.8
66783,Friday the 13th,Horror,tm141390,MOVIE,A group of young adults visit a boarded up campsite named Crystal Lake where they soon encounter the mysterious Jason Voorhees and his deadly intentions.,2009,R,97,"['horror', 'thriller']",['US'],,tt0758746,5.5,106970.0,45.551,5.8
1982,Halloween,Horror,tm79895,MOVIE,"After being committed for 17 years, Michael Myers, now a grown man and still very dangerous, escapes from the mental institution (where he was committed as a 10 year old) and he immediately returns to Haddonfield, where he wants to find his baby sister, Laurie. Anyone who crosses his path is in mortal danger",2007,R,109,['horror'],['US'],,tt0373883,6.0,119606.0,38.491,6.2
54785,Halloween,Horror,tm79895,MOVIE,"After being committed for 17 years, Michael Myers, now a grown man and still very dangerous, escapes from the mental institution (where he was committed as a 10 year old) and he immediately returns to Haddonfield, where he wants to find his baby sister, Laurie. Anyone who crosses his path is in mortal danger",2007,R,109,['horror'],['US'],,tt0373883,6.0,119606.0,38.491,6.2
126034,Halloween,(no genres listed),tm79895,MOVIE,"After being committed for 17 years, Michael Myers, now a grown man and still very dangerous, escapes from the mental institution (where he was committed as a 10 year old) and he immediately returns to Haddonfield, where he wants to find his baby sister, Laurie. Anyone who crosses his path is in mortal danger",2007,R,109,['horror'],['US'],,tt0373883,6.0,119606.0,38.491,6.2
194004,Halloween,Horror,tm79895,MOVIE,"After being committed for 17 years, Michael Myers, now a grown man and still very dangerous, escapes from the mental institution (where he was committed as a 10 year old) and he immediately returns to Haddonfield, where he wants to find his baby sister, Laurie. Anyone who crosses his path is in mortal danger",2007,R,109,['horror'],['US'],,tt0373883,6.0,119606.0,38.491,6.2
2020,Dangerous Liaisons,Drama|Romance,tm1121707,MOVIE,"Book smart Célène falls for bad boy Tristan at her new Biarritz high school, unaware she's part of a cruel bet he's made with social media queen Vanessa.",2022,,109,"['romance', 'drama']",['FR'],,tt15548032,3.9,1040.0,81.133,5.375
95185,Dangerous Liaisons,Comedy|Crime|Drama|Mystery,tm1121707,MOVIE,"Book smart Célène falls for bad boy Tristan at her new Biarritz high school, unaware she's part of a cruel bet he's made with social media queen Vanessa.",2022,,109,"['romance', 'drama']",['FR'],,tt15548032,3.9,1040.0,81.133,5.375
98111,Dangerous Liaisons,Drama|Mystery|Romance,tm1121707,MOVIE,"Book smart Célène falls for bad boy Tristan at her new Biarritz high school, unaware she's part of a cruel bet he's made with social media queen Vanessa.",2022,,109,"['romance', 'drama']",['FR'],,tt15548032,3.9,1040.0,81.133,5.375
127242,Dangerous Liaisons,Drama|Romance,tm1121707,MOVIE,"Book smart Célène falls for bad boy Tristan at her new Biarritz high school, unaware she's part of a cruel bet he's made with social media queen Vanessa.",2022,,109,"['romance', 'drama']",['FR'],,tt15548032,3.9,1040.0,81.133,5.375
