movieId,title,genres,titles,year,AVERAGE_RATING,RATINGS_CNT
149406,Kung Fu Panda 3 (2016),Action|Adventure|Animation,Kung Fu Panda 3,2016,3.54,1665
106916,American Hustle (2013),Crime|Drama,American Hustle,2013,3.54,4250
104312,"Mortal Instruments: City of Bones, The (2013)",Action|Adventure|Drama|IMAX,"Mortal Instruments: City of Bones, The",2013,3.14,544
103210,Fullmetal Alchemist: The Sacred Star of Milos (2011),Action|Adventure|Animation,Fullmetal Alchemist: The Sacred Star of Milos,2011,3.62,209
81641,Fair Game (2010),Drama|Thriller,Fair Game,2010,3.39,467
91972,"Divide, The (2011)",Thriller,"Divide, The",2011,2.84,143
141718,Deathgasm (2015),Comedy|Horror,Deathgasm,2015,3.29,156
108689,"I, Frankenstein (2014)",Action|Fantasy|Sci-Fi|IMAX,"I, Frankenstein",2014,2.55,367
108212,Saint Laurent (2014),Drama|Romance,Saint Laurent,2014,3.38,39
151647,Horse Money (2014),Drama,Horse Money,2014,3.63,15
188207,Cold War (2018),Drama,Cold War,2018,3.61,187
157797,Special Correspondents (2016),Comedy,Special Correspondents,2016,2.84,115
159441,The Do-Over (2016),Comedy,The Do-Over,2016,2.66,287
109720,Contracted (2013),Drama|Horror|Thriller,Contracted,2013,2.78,91
109282,GLOW: The Story of the Gorgeous Ladies of Wrestling (2012),Documentary,GLOW: The Story of the Gorgeous Ladies of Wrestling,2012,3.14,33
132874,Rose (2011),Drama|War,Rose,2011,3.67,12
173255,"Norm Macdonald: Hitler's Dog, Gossip & Trickery (2017)",Comedy,"Norm Macdonald: Hitler's Dog, Gossip & Trickery",2017,3.1,29
179795,Joan Didion: The Center Will Not Hold (2017),Documentary,Joan Didion: The Center Will Not Hold,2017,3.18,20
116491,The Noble Family (2013),Comedy,The Noble Family,2013,3.78,18
188317,Uncle Drew (2018),Comedy,Uncle Drew,2018,2.68,44
192559,The House with a Clock in Its Walls (2018),Children|Fantasy|Horror|Mystery|Sci-Fi|Thriller,The House with a Clock in Its Walls,2018,3.02,155
164602,No manches Frida (2016),(no genres listed),No manches Frida,2016,3.27,11
117913,Scooby-Doo! Frankencreepy (2014),Adventure|Animation|Children|Mystery,Scooby-Doo! Frankencreepy,2014,3.89,18
139861,Ghost in the Shell Arise - Border 3: Ghost Tears (2014),Action|Animation|Sci-Fi,Ghost in the Shell Arise - Border 3: Ghost Tears,2014,3.64,76
109072,Sabotage (2014),Action|Crime|Drama,Sabotage,2014,2.72,202
171351,Lil Rel: RELevent (2015),Comedy,Lil Rel: RELevent,2015,4.25,2
183695,Marrowbone (2017),Drama|Horror|Thriller,Marrowbone,2017,3.21,56
116849,Sex Ed (2014),Comedy|Romance,Sex Ed,2014,2.56,50
77883,Heartbeats (Kohtaamisia) (2009),Comedy|Drama,Heartbeats,Kohtaamisia) (2009,4.0,6
177339,Kim Dotcom: Caught in the Web (2017),Documentary,Kim Dotcom: Caught in the Web,2017,3.42,12
89945,BlinkyTM (2011),Horror|Sci-Fi,BlinkyTM,2011,3.17,64
198791,The Queen's Corgi (2019),Animation|Children|Comedy,The Queen's Corgi,2019,2.77,15
96753,Blue Like Jazz (2012),Comedy|Drama,Blue Like Jazz,2012,3.29,19
145094,Howl (2015),Horror,Howl,2015,2.76,52
151603,One & Two (2015),Drama|Fantasy|Thriller,One & Two,2015,2.75,8
208715,Let It Snow (2019),Comedy|Romance,Let It Snow,2019,2.93,15
179097,Zero Point (2014),Drama,Zero Point,2014,3.25,4
141395,Nina Forever (2015),Comedy|Horror|Romance,Nina Forever,2015,2.44,35
156581,Stutterer (2015),(no genres listed),Stutterer,2015,3.32,17
134589,Vessel (2014),Documentary,Vessel,2014,3.75,4
154180,Behavior (2014),Drama,Behavior,2014,3.61,9
183303,You Disappear (2017),Drama,You Disappear,2017,3.1,5
200500,ReMastered: The Miami Showband Massacre (2019),Documentary,ReMastered: The Miami Showband Massacre,2019,2.38,4
194268,Farming (2018),Drama,Farming,2018,2.5,2
196733,The Cabin (2018),Thriller,The Cabin,2018,2.5,7
198619,Greener Grass (2019),Comedy,Greener Grass,2019,2.44,8
203603,Memory Games (2018),Documentary,Memory Games,2018,2.0,3
165163,Raiders! (2016),Documentary,Raiders!,2016,3.09,22
172127,Dusk (2016),Drama|Thriller,Dusk,2016,3.81,8
83186,"Django, Kill... If You Live, Shoot! (Se sei vivo spara) (1967)",Horror|Western,"Django, Kill... If You Live, Shoot!",Se sei vivo spara) (1967,2.97,19
83613,Cowboys & Aliens (2011),Action|Sci-Fi|Thriller|Western|IMAX,Cowboys & Aliens,2011,2.83,2474
111364,Godzilla (2014),Action|Adventure|Sci-Fi|IMAX,Godzilla,2014,2.95,2418
79592,"Other Guys, The (2010)",Action|Comedy,"Other Guys, The",2010,3.42,2973
194448,Green Book (2018),Comedy|Drama,Green Book,2018,3.94,1971
100302,Upside Down (2012),Drama|Romance|Sci-Fi,Upside Down,2012,3.29,631
144424,Straight A's (2013),Comedy|Drama,Straight A's,2013,2.89,18
144514,Quick (2011),Action|Comedy|Thriller,Quick,2011,2.84,16
114762,Two Night Stand (2014),Comedy|Romance,Two Night Stand,2014,3.48,604
112653,"Battered Bastards of Baseball, The (2014)",Documentary,"Battered Bastards of Baseball, The",2014,3.65,42
164606,Operation Avalanche (2016),Thriller,Operation Avalanche,2016,3.01,47
105204,Saint (Sint) (2010),Horror,Saint,Sint) (2010,2.29,24
132358,N.H 10 (2015),Crime|Drama|Mystery,N.H 10,2015,3.5,33
162882,I Am Not a Serial Killer (2016),Thriller,I Am Not a Serial Killer,2016,3.28,108
110968,Pompeii (2014),Action|Adventure|Drama,Pompeii,2014,2.61,376
168722,Attraction (2017),Sci-Fi,Attraction,2017,2.86,74
114459,White Bird in a Blizzard (2014),Drama|Romance|Thriller,White Bird in a Blizzard,2014,3.21,127
122569,Non-Stop (2013),Drama|Mystery|Thriller,Non-Stop,2013,3.0,19
98834,"Fitzgerald Family Christmas, The (2012)",Drama,"Fitzgerald Family Christmas, The",2012,3.36,7
176389,The Nut Job 2: Nutty by Nature (2017),Adventure|Animation|Children|Comedy,The Nut Job 2: Nutty by Nature,2017,2.62,25
116991,"Yes Men Are Revolting, The (2014)",Documentary,"Yes Men Are Revolting, The",2014,3.59,11
120468,Toy Story Toons: Partysaurus Rex (2012),Animation|Children|Comedy,Toy Story Toons: Partysaurus Rex,2012,3.38,50
169814,The Assignment (2016),Action|Thriller,The Assignment,2016,2.08,30
104604,Something Real and Good (2013),Drama,Something Real and Good,2013,2.86,7
149747,The Alchemist's Letter (2015),Children|Fantasy|Mystery,The Alchemist's Letter,2015,3.86,7
158914,Perfect on Paper (2014),Comedy|Romance,Perfect on Paper,2014,3.83,3
136857,Girl House (2014),Horror|Thriller,Girl House,2014,2.88,20
162172,Summer Camp (2015),Horror,Summer Camp,2015,2.82,19
98975,Antiviral (2012),Horror|Sci-Fi|Thriller,Antiviral,2012,3.06,121
192107,Anthropocene (2018),Documentary,Anthropocene,2018,2.56,8
176763,Lantouri (2016),Drama|Romance,Lantouri,2016,3.21,12
168634,Delirium (2014),Comedy,Delirium,2014,2.3,5
148476,Les dissociés (2015),Comedy,Les dissociés,2015,3.71,7
140856,Inner Demons (2014),Horror|Thriller,Inner Demons,2014,2.82,14
114599,The Empty Hours (2013),Drama|Romance,The Empty Hours,2013,3.11,9
95595,Bela Kiss: Prologue (2013),Horror|Mystery|Thriller,Bela Kiss: Prologue,2013,2.89,9
108940,"Road, The (2011)",Crime|Drama|Horror|Thriller,"Road, The",2011,2.68,17
140281,The Pack (2010),Horror,The Pack,2010,2.0,5
124125,Way Back Home (2013),Drama,Way Back Home,2013,3.44,9
114891,Legendary (2010),Drama,Legendary,2010,3.59,11
197885,Honey Boy (2019),Drama,Honey Boy,2019,2.25,2
169802,Lead with Your Heart (2015),Drama|Romance,Lead with Your Heart,2015,1.0,1
166669,Anatolian Eagles (2011),(no genres listed),Anatolian Eagles,2011,2.5,2
77364,"Losers, The (2010)",Action|Adventure|Drama|Mystery|Thriller,"Losers, The",2010,3.16,687
137857,The Jungle Book (2016),Adventure|Drama|Fantasy,The Jungle Book,2016,3.53,2202
96655,Robot & Frank (2012),Comedy|Drama|Sci-Fi,Robot & Frank,2012,3.68,998
146688,Solace (2015),Fantasy|Mystery|Thriller,Solace,2015,3.23,177
104457,You're Next (2011),Horror|Thriller,You're Next,2011,3.43,671
193175,Mowgli (2018),Adventure|Drama,Mowgli,2018,3.19,128
145064,Suburra (2015),Crime|Drama,Suburra,2015,3.7,77
130442,Patrick (2013),Horror|Sci-Fi|Thriller,Patrick,2013,2.18,31
200540,Aladdin (2019),Adventure|Fantasy|Romance,Aladdin,2019,3.4,382
204704,Ready or Not (2019),Comedy|Horror|Thriller,Ready or Not,2019,3.43,54
141846,Steve Jobs: The Man in the Machine (2015),Documentary,Steve Jobs: The Man in the Machine,2015,3.25,88
91902,Elena (2011),Drama,Elena,2011,3.73,135
98230,10 Years (2011),Comedy|Drama|Romance,10 Years,2011,2.98,105
107649,Borgman (2013),Thriller,Borgman,2013,3.62,129
96911,"Royal Affair, A (Kongelig affære, En) (2012)",Drama|Romance,"Royal Affair, A","Kongelig affære, En) (2012",3.72,375
136686,After the Ball (2015),Comedy,After the Ball,2015,3.46,28
200008,After (2019),Drama|Romance|Thriller,After,2019,2.09,37
128912,Mike Birbiglia: My Girlfriend's Boyfriend (2013),Comedy,Mike Birbiglia: My Girlfriend's Boyfriend,2013,3.73,53
184803,Little Bitches (2018),Comedy,Little Bitches,2018,2.33,6
172433,The Hunter's Prayer (2017),Action|Thriller,The Hunter's Prayer,2017,2.52,22
164699,Man vs. Snake (2014),Documentary,Man vs. Snake,2014,3.75,38
187847,Neat: The Story of Bourbon (2018),Documentary,Neat: The Story of Bourbon,2018,3.58,6
120853,Fresh Guacamole (2012),Animation,Fresh Guacamole,2012,3.7,69
79458,"Man Who Left His Will on Film, The (Tôkyô sensô sengo hiwa) (1970)",Drama,"Man Who Left His Will on Film, The",Tôkyô sensô sengo hiwa) (1970,3.19,8
109181,Adult World (2013),Comedy,Adult World,2013,3.3,128
95814,Pete Smalls Is Dead (2010),Comedy,Pete Smalls Is Dead,2010,2.71,7
184741,Finding Your Feet (2017),Comedy,Finding Your Feet,2017,2.93,23
185169,The Strangers: Prey at Night (2018),Horror|Thriller,The Strangers: Prey at Night,2018,2.91,58
179155,Racer and the Jailbird (2017),Crime|Drama,Racer and the Jailbird,2017,3.67,15
191873,The Outlaws (2017),Action|Crime,The Outlaws,2017,3.69,13
139205,Tanu Weds Manu Returns (2015),Comedy|Romance,Tanu Weds Manu Returns,2015,3.46,42
163466,Housefull (2010),Comedy|Drama|Romance,Housefull,2010,3.36,11
206385,Au nom de la terre (2019),Drama,Au nom de la terre,2019,3.0,3
190629,West of Hell (2018),Fantasy|Horror|Western,West of Hell,2018,2.5,3
129669,Kids for Cash (2014),Documentary|Thriller,Kids for Cash,2014,3.37,19
203010,Mystify: Michael Hutchence (2019),Documentary,Mystify: Michael Hutchence,2019,1.75,4
143311,Get Santa (2014),Children|Comedy,Get Santa,2014,3.3,5
159719,Inside Men (2015),Crime|Drama,Inside Men,2015,3.5,12
144964,Les Cowboys (2015),Drama,Les Cowboys,2015,3.5,9
102557,Kiss of the Damned (2012),Horror|Romance|Thriller,Kiss of the Damned,2012,2.92,25
180447,The Strange Ones (2017),Drama|Thriller,The Strange Ones,2017,3.17,9
199277,Yucatán (2018),Comedy,Yucatán,2018,3.5,6
112925,Hide Your Smiling Faces (2013),Drama,Hide Your Smiling Faces,2013,3.25,10
112495,Let the Fire Burn (2013),Documentary,Let the Fire Burn,2013,3.75,28
127102,The First Men in the Moon (2010),Sci-Fi,The First Men in the Moon,2010,2.69,8
115676,Hard Sun (2014),Drama|Romance,Hard Sun,2014,3.5,5
177765,Coco (2017),Adventure|Animation|Children,Coco,2017,4.04,3819
99764,It's Such a Beautiful Day (2012),Animation|Comedy|Drama|Fantasy|Sci-Fi,It's Such a Beautiful Day,2012,4.0,406
109864,Veronica Mars (2014),Comedy|Crime|Drama,Veronica Mars,2014,3.29,411
165103,Keeping Up with the Joneses (2016),Comedy,Keeping Up with the Joneses,2016,3.28,377
102245,Small Apartments (2012),Comedy|Crime|Drama,Small Apartments,2012,3.14,53
111815,Once Upon a Time in Shanghai (2014),Crime,Once Upon a Time in Shanghai,2014,3.25,22
144334,Once a Gangster (2010),Action|Comedy|Crime,Once a Gangster,2010,3.65,10
135135,Max (2015),Adventure|Children|Drama,Max,2015,3.17,72
148652,The Ridiculous 6 (2015),Comedy|Western,The Ridiculous 6,2015,2.31,295
156783,Jimmy Carr: Making People Laugh (2010),Comedy,Jimmy Carr: Making People Laugh,2010,3.6,41
127122,Last Days in the Desert (2015),Adventure|Drama,Last Days in the Desert,2015,2.73,20
186631,Everybody Knows (2018),Drama,Everybody Knows,2018,3.44,74
195307,Non-Fiction (2018),Comedy,Non-Fiction,2018,3.23,13
168286,Before I Fall (2017),Drama,Before I Fall,2017,3.24,187
179709,Wonder Wheel (2017),Drama,Wonder Wheel,2017,3.04,86
139608,Learning to Drive (2014),Comedy|Drama|Romance,Learning to Drive,2014,3.34,41
101770,Papadopoulos & Sons (2012),Comedy|Drama,Papadopoulos & Sons,2012,3.15,10
107346,Zatoichi's Pilgrimage (Zatôichi umi o wataru) (Zatôichi 14) (1966),Action|Drama,Zatoichi's Pilgrimage,Zatôichi umi o wataru) (Zatôichi 14) (1966,3.64,11
77833,Armadillo (2010),Documentary|Drama,Armadillo,2010,3.62,144
166042,Riley's First Date? (2015),Animation|Children,Riley's First Date?,2015,3.5,39
121115,Tarzan (2013),Adventure|Animation|Children|Drama,Tarzan,2013,2.33,42
107372,Happy Family (2010),Comedy,Happy Family,2010,3.38,4
182941,The Motive (2017),Drama|Thriller,The Motive,2017,3.15,10
87100,Loft (2010),Comedy|Thriller,Loft,2010,3.48,27
205303,Sherlock: The Abominable Bride (2016),Crime|Drama|Mystery,Sherlock: The Abominable Bride,2016,3.96,42
164373,Abattoir (2016),Horror|Thriller,Abattoir,2016,2.35,34
195717,La palabra de Pablo (2017),Drama|Thriller,La palabra de Pablo,2017,3.0,4
191739,A Man and a Woman (2016),Drama|Romance,A Man and a Woman,2016,3.67,3
171887,The Night Watchmen (2016),Comedy|Horror,The Night Watchmen,2016,2.96,12
171031,Citizen Jane: Battle for the City (2016),Documentary,Citizen Jane: Battle for the City,2016,3.0,9
131262,Innocence (2014),Adventure|Fantasy|Horror,Innocence,2014,2.7,10
119677,Heatstroke (2013),Thriller,Heatstroke,2013,3.21,12
139108,Elway To Marino (2013),Documentary,Elway To Marino,2013,3.85,24
120128,Everything I Can See From Here (2013),Adventure|Animation|Drama|Sci-Fi,Everything I Can See From Here,2013,2.64,7
155966,Elections Day 2 (2016),Comedy,Elections Day 2,2016,3.04,41
196957,Stronger Than The World: The Story of José Aldo (2016),Drama,Stronger Than The World: The Story of José Aldo,2016,3.1,5
188917,Killing Jesus (2018),Crime|Drama,Killing Jesus,2018,3.67,3
176247,Person to Person (2017),Drama,Person to Person,2017,2.73,11
111624,Kelly & Cal (2014),Comedy|Drama,Kelly & Cal,2014,3.21,19
146441,Cinema: A Public Affair (2015),Documentary,Cinema: A Public Affair,2015,3.5,1
125912,Not Another Happy Ending (2013),Comedy|Drama|Romance,Not Another Happy Ending,2013,3.24,19
115667,"Love, Rosie (2014)",Comedy|Romance,"Love, Rosie",2014,3.81,628
197875,"Extremely Wicked, Shockingly Evil and Vile (2019)",Crime|Thriller,"Extremely Wicked, Shockingly Evil and Vile",2019,3.38,144
119224,Tyler Perry's A Madea Christmas (2013),Comedy|Drama,Tyler Perry's A Madea Christmas,2013,2.77,31
147831,Anthony Jeselnik: Thoughts and Prayers (2015),Comedy,Anthony Jeselnik: Thoughts and Prayers,2015,3.58,56
118082,The Voices (2014),Comedy|Crime|Thriller,The Voices,2014,3.25,452
120392,Comet (2014),Comedy|Drama|Romance|Sci-Fi,Comet,2014,3.56,159
117464,Paulette (2012),Comedy|Crime,Paulette,2012,3.41,38
155743,My Big Fat Greek Wedding 2 (2016),Comedy,My Big Fat Greek Wedding 2,2016,2.81,190
187067,Super Troopers 2 (2018),Comedy,Super Troopers 2,2018,2.96,127
170787,"Everything, Everything (2017)",Drama|Romance,"Everything, Everything",2017,3.14,89
143257,Ashby (2015),Comedy|Drama,Ashby,2015,3.54,104
100440,Lore (2012),Drama|Thriller|War,Lore,2012,3.55,121
79467,Mid-August Lunch (Pranzo di ferragosto) (2008),Comedy|Drama,Mid-August Lunch,Pranzo di ferragosto) (2008,3.6,44
164649,The Fury of a Patient Man (2016),Crime,The Fury of a Patient Man,2016,3.39,32
170317,Lost in Paris (2017),(no genres listed),Lost in Paris,2017,3.22,27
160474,Adventures in Babysitting (2016),Comedy,Adventures in Babysitting,2016,2.68,20
162844,Race 2 (2013),Thriller,Race 2,2013,3.17,12
171611,Baahubali 2: The Conclusion (2017),Action|Adventure|War,Baahubali 2: The Conclusion,2017,3.27,65
174831,Summer 1993 (2017),Children|Drama,Summer 1993,2017,3.54,25
158878,The Letter Writer (2011),Children,The Letter Writer,2011,3.61,9
206024,The Swallows of Kabul (2019),Animation,The Swallows of Kabul,2019,2.5,5
149084,Another World (2015),Action|Horror|Sci-Fi,Another World,2015,2.42,12
84957,"Tempest, The (2010)",Comedy|Drama|Fantasy|Romance,"Tempest, The",2010,3.15,55
181573,Strange Blood (2015),Horror|Sci-Fi,Strange Blood,2015,1.0,1
164801,The Alchemist Cookbook (2016),Drama,The Alchemist Cookbook,2016,3.0,13
201905,Mercy Black (2019),Horror|Mystery|Thriller,Mercy Black,2019,1.94,8
178639,Wolf Warrior 2 (2017),Action,Wolf Warrior 2,2017,2.63,16
191803,Dead Night (2018),Horror,Dead Night,2018,2.5,10
146904,Entertainment (2015),Comedy|Drama,Entertainment,2015,2.74,36
93719,Dragon Age: Redemption (2011),Action|Adventure|Fantasy,Dragon Age: Redemption,2011,2.82,11
178995,Strike a Pose (2016),Documentary,Strike a Pose,2016,3.57,7
171455,Fabricated City (2017),Action|Crime,Fabricated City,2017,3.73,13
142542,Nobody from Nowhere (2014),Drama|Thriller,Nobody from Nowhere,2014,3.47,16
193439,On My Skin (2018),Drama,On My Skin,2018,3.81,18
187259,Kickboxer: Retaliation (2018),Action|Drama,Kickboxer: Retaliation,2018,2.3,10
203733,The House Where the Mermaid Sleeps (2018),Drama,The House Where the Mermaid Sleeps,2018,2.5,2
207027,The Death and Return of Superman (2019),Action|Adventure|Animation,The Death and Return of Superman,2019,2.5,9
140779,Happiness Runs (2010),Drama,Happiness Runs,2010,1.5,2
148781,Under the Electric Sky (2014),Documentary,Under the Electric Sky,2014,3.25,4
178371,Closeness (2017),Drama,Closeness,2017,3.5,18
119163,Fire in Castilla (Tactilvision from the Moor of the Fright) (1961),Documentary,Fire in Castilla,Tactilvision from the Moor of the Fright) (1961,3.21,7
195635,Did You Wonder Who Fired the Gun? (2017),Documentary,Did You Wonder Who Fired the Gun?,2017,2.75,6
203519,Fast & Furious Presents: Hobbs & Shaw (2019),Action,Fast & Furious Presents: Hobbs & Shaw,2019,3.03,157
179815,"Roman J. Israel, Esq. (2017)",Drama|Thriller,"Roman J. Israel, Esq.",2017,3.24,116
135141,Allegiant: Part 1 (2016),Adventure|Sci-Fi,Allegiant: Part 1,2016,3.15,912
132796,San Andreas (2015),Action|Drama|Thriller,San Andreas,2015,2.85,1224
155509,Mr. Right (2016),Action|Comedy|Romance,Mr. Right,2016,3.46,434
131656,Shaun the Sheep Movie (2015),Adventure|Animation|Children|Comedy,Shaun the Sheep Movie,2015,3.48,416
185475,Custody (2018),Drama,Custody,2018,3.55,21
82173,Tiny Furniture (2010),Comedy,Tiny Furniture,2010,3.23,207
86412,That's What I Am (2011),Children|Comedy,That's What I Am,2011,3.45,63
87166,Stolen (Stolen Lives) (2009),Crime|Drama|Mystery|Thriller,Stolen,Stolen Lives) (2009,3.25,32
110457,Detour (2013) ,Thriller,Detour,2013) ,3.11,14
119629,Exorcismus (2010),Horror,Exorcismus,2010,2.98,24
155820,Keanu (2016),Comedy,Keanu,2016,3.03,439
178837,Let's Play Two (2017),Documentary,Let's Play Two,2017,3.5,7
96314,Celeste and Jesse Forever (Celeste & Jesse Forever) (2012),Comedy|Drama|Romance,Celeste and Jesse Forever,Celeste & Jesse Forever) (2012,3.38,263
159755,Popstar: Never Stop Never Stopping (2016),Comedy,Popstar: Never Stop Never Stopping,2016,3.17,484
170957,Cars 3 (2017),Adventure|Animation|Comedy,Cars 3,2017,3.22,377
135765,Vishwaroopam (2013),Action|Crime|Thriller,Vishwaroopam,2013,2.56,25
183077,Cold Skin (2017),Sci-Fi|Thriller,Cold Skin,2017,3.03,44
174519,Havenhurst (2016),Horror|Mystery|Thriller,Havenhurst,2016,2.83,15
